"""the trailer for netflix's 'richie rich' reboot is here""",0
"""family impressed by extra effort father putting in to hide drinking""",1
"""8 common habits that are completely killing the chances of living out your dream""",0
"""texas officials really, really want you to know sandra bland had marijuana in her system""",0
"""richard grieco's star power inadvertently donated to goodwill""",1
"""women, hobby lobby and the gop: hell to pay in november?""",0
"""pit bull had lost all hope when kids found him in the grass""",0
"""hasbro concedes world not ready for rubik's chicken""",1
"""study finds growing number of americans would be comfortable with female pep boy""",1
"""blind date pronounces every syllable of word 'comfortable'""",1
"""neil armstrong's wife glad to finally get rid of all the space hobby crap""",1
"""beautiful nurse gives teen enema""",1
"""french foreign ministry calls on french nationals to leave libya""",0
"""running shoes used mainly for computer programming""",1
"""new titanic film told from iceberg's point of view""",1
"""flu clinic selling 2009 version of vaccine for a few bucks cheaper""",1
"""lesbian couple enjoys hot lesbian action""",1
"""harrison ford begs agents to just let him die now""",1
"""donald trump says peace in the middle east is 'one of the toughest deals'""",0
"""kerry agrees to testify in front of issa, but not new benghazi committee""",0
"""man offended by rude female coworker continuing to speak over him after he clearly interrupted her""",1
"""brave beachgoers take huge chance to rescue tiger shark""",0
"""huffpollster: voters remain very negative about donald trump and hillary clinton""",0
"""bush frustrated by mother's constant questioning of his plans post-white house""",1
"""'t. rex may be smaller than previously thought,' report 50-foot-tall researchers""",1
"""yes, my child with special needs understands you -- please talk to him""",0
"""rahm emanuel is andrew cuomo: hillary are you listening?""",0
"""how to make a sex playlist that isn't corny as hell, according to djs""",0
"""nation begs disaffected youth gravitating toward neo-nazism to get high and play xbox instead""",1
"""biden requests to be named special envoy to reno""",1
"""parents of 12-year-old say son killed himself after being bullied over sexuality""",0
"""news roundup for march 14, 2017""",0
"""rookie usda agent vomits after seeing first rotten orange""",1
"""melting ice sheets changing the way the earth wobbles on its axis, says nasa""",0
"""israel passes law cementing itself as exclusive nation-state of benjamin netanyahu""",1
"""kelly ripa returns to 'live' and speaks from the heart after week-long absence""",0
"""u.s. aid to venezuela just lit stick of dynamite painted to look like carrot""",1
"""an unexpected heirloom""",0
"""u.s. military: firefight with taliban caused civilian deaths, but troops acted in self-defense""",0
"""iran releases 4 american prisoners after months of top-secret negotiations""",0
"""d.c. authorities struggling to keep squatters out of empty state department""",1
"""report: someone probably masturbating to this stock photo right now""",1
"""mystery painter turns vile anti-muslim graffiti into message of love""",0
"""the director of hbo's new james foley documentary on making a movie about his childhood pal""",0
"""how every american knows what fbi director comey did was wrong""",0
"""donald trump: the president of id""",0
"""miley cyrus and other celebs start 2015 with a kiss""",0
"""to “drain the swamp” - dilute the money flood""",0
"""hit the jackpot with 5 breathtaking las vegas views""",0
"""cnbc cameraman can't believe he's filming another blog off a computer monitor""",1
"""media stumped on how to handle missing mixed-race woman""",1
"""data-entry clerk reapplies carmex at 17-minute intervals""",1
"""donald trump plays a dangerous game of telephone""",0
"""senator struggling to weigh interests of entire constituency against nothing""",1
"""director scott schwartz takes on disney's hunchback""",0
"""mike huckabee's benghazi tattoo joke goes hilariously wrong""",0
"""touring company of cats prepares for yet another day in the goddamn catsuits""",1
"""civilian casualty flattered to have been mistaken for hamas leader""",1
"""the mediterranean refugee crisis""",0
"""president urges calm, restraint among nation's ballad singers""",1
"""weekend encounter with coworker never acknowledged""",1
"""shutting out the gun nuts? cigarettes may show the way""",0
"""tale of two primaries and how to uphold majority rule""",0
"""write-in candidate thought he had enough friends to win""",1
"""savvy man registers 'sleepy romney' twitter account just in case candidate looks tired""",1
"""empty wall behind couch falls into girlfriend's crosshairs""",1
"""maryland high school shooting victim to be taken off life support""",0
"""food network production assistants prep guy fieri with dry rub""",1
"""bergdahl to face court martial for desertion""",0
"""security removes biden's rowdy buddies from auditorium""",1
"""'the conners' scores big ratings by killing off rest of family""",1
"""good night's sleep changes nothing""",1
"""polling booth completely disgusting by time last voters get there""",1
"""divorced parents a little hurt child's christmas list doesn't include heartbreaking wish for them to get back together""",1
"""apple announces plans for new ipad with extra storage drawer""",1
"""guitar-instruction manual has eddie van halen on cover, 'go tell aunt rhody' inside""",1
"""amazing photos: ufos spotted above loch ness""",0
"""pregnant woman glows with rage""",1
"""study: majority of americans not informed enough to stereotype chechens""",1
"""not very good album takes a little while to get into""",1
"""cash-strapped trump forced to replace eric trump with cheap migrant son""",1
"""local building too wheelchair-friendly""",1
"""scott walker still won't say whether obama is christian""",0
"""teen study bible found to increase fun of religion by .03%""",1
"""area man already knows which chicken tender he's saving for last""",1
"""the world will end this summer -- according to hollywood""",0
"""grotesque, misshapen mass of raisins slowly forming inside bag of trail mix""",1
"""cambodian paper takes parting shot at 'dictatorship' in final edition""",0
"""'lost dog' poster really tooting dog's horn""",1
"""trump boys ransack mueller's office to steal answer key to questions for their dad""",1
"""tim ryan attempting to stand out from other candidates on debate stage by wearing blue power ranger costume""",1
"""bill cosby feeling disoriented after jury slips conviction into his verdict""",1
"""affair to threaten whatever it is john edwards does for a living""",1
"""inside the senate's bipartisan move to gut post-crisis banking regulations""",0
"""spy satellites show the himalayas' changing glaciers""",0
"""senior prank somehow leaves high school with increased math funding""",1
"""critics blast al gore's documentary as 'realistic'""",1
"""robert redford may be wrong when he said retirement leads to death""",0
"""george zimmerman auctioning off gun used to kill trayvon martin""",0
"""'straight outta compton' hits top of the box office on opening weekend""",0
"""shonda rhimes on the motivation behind her weight loss journey""",0
"""patty jenkins is already thinking about a 'wonder woman' sequel""",0
"""magazine correctly judged by its cover""",1
"""heavy snow and high winds pound the east coast""",0
"""a constitutional scandal worse than iran-contra or watergate""",0
"""small town beginning to wonder what taking heroin epidemic so long to get there""",1
"""houses of worship explore creative designs to serve people with disabilities""",0
"""pope praises jesuit missions in paraguay after apology for church crimes against indigenous peoples""",0
"""report: 57% of all activism involves petitions to bring back discontinued food items""",1
"""stanford sexual assault: students plan graduation protest as anger grows""",0
"""bill maher jokes about what donald trump will really be doing on his asia trip""",0
"""corporation surprised to see its tax money circle back around to it so soon""",1
"""by embracing psychology and ignoring polls, democrats could still win the '14 elections""",0
"""god deploys 100,000 more mosquitoes to u.s.""",1
"""siri helps hero 4-year-old save his unconscious mom's life""",0
"""confused firefighters fail to rescue child wearing firefighter costume""",1
"""5 ways to reduce your graduate school student debt""",0
"""roof of mouth in serious condition following cap'n crunch consumption""",1
"""breakup doesn't seem to have changed relationship""",1
"""lea michele slays in a black cutout dress at 'scream queens' premiere""",0
"""another boxing hall of fame induction ends with everyone punching each other""",1
"""obama and democrats set a trap for trump after baton rouge""",0
"""paul manafort starts new job lobbying prison guards on behalf of aryan brotherhood""",1
"""curiosity rover to explore massive martian synagogue""",1
"""grandmother doesn't care for new priest""",1
"""carrie underwood gives fans an update on her face after getting 50 stitches""",0
"""white castle plundered by turks""",1
"""trump's lawyer got restraining order against stormy daniels to keep her quiet""",0
"""polar bear cub just knows he's going to be last of species""",1
"""11 great movies from 2016 that you can stream on netflix (and 1 on hulu)""",0
"""women-only mosque: 7 important considerations""",0
"""teen on verge of either joining isis or getting super into rollerblading""",1
"""indoor grill owner can't wait for start of autumn""",1
"""6 things that always go on sale in june""",0
"""new mexico store bans 'obama & other muslims'""",0
"""iran nuclear deal pits u.s. congress versus u.s. allies?""",0
"""latest department of interior river count comes up one short""",1
"""omg we bought a house!  episode 12: anniversary al fresco!""",0
"""that guy from that one show not looking so hot""",1
"""man holding hands with pregnant woman must have weird fetish""",1
"""teens: are they laughing at you?""",1
"""man going to take edge off with decades-long slide into alcoholism""",1
"""meet the gop congressman who wants to overturn citizens united""",0
"""lovestruck arabian princess begs father to spare john kerry's life""",1
"""barack obama's emancipation proclamation""",0
"""defiant north korea launches what appears to be icbm""",0
"""cuba, the us and obama's state of the union""",0
"""senate passes bipartisan resolution preventing themselves from stopping trump""",1
"""how to survive your child's college tours""",0
"""police in ferguson let high-profile journalists go while charging regular folks with crimes""",0
"""10 reasons not wearing yoga pants should be illegal""",0
"""donald trump cancels press event with black pastors after finding out they're not endorsing him""",0
"""what vegetarians don't want you to know ... or hear""",0
"""the sec, cftc and the real-time risks in today's markets""",0
"""young billionaire's age not reported for sake of nation's ego""",1
"""i'm still here episode 3: an epidemic of epidemics""",0
"""latest fbi news doesn't stop republicans from attacking clinton on emails""",0
"""brock turner's mugshot is featured in a criminal justice textbook""",0
"""urban polling centers recommend voters start lining up now for 2016 election""",1
"""sandwich previously thought incapable of looking more depressing flattened in backpack""",1
"""facebook expands its legal team""",0
"""sherwin-williams triumphantly reports nearly half the planet covered in paint""",1
"""out-of-control conversation safely turned back onto self""",1
"""the drag queen world series: everything you need to know!""",0
"""children are in need of families, and you may be the perfect fit""",0
"""donald trump reportedly plans to keep james comey as fbi director""",0
"""preparing for retirement after a divorce""",0
"""daily news threatens union drivers""",0
"""kathryn bigelow - first woman to win oscar for best directress""",1
"""montana judge targeted for impeachment for 60-day incest rape sentence""",0
"""jennifer lopez billboard music awards 2015 gown is super see-through, obvi""",0
"""stephen curry is way better than his dad at playing horse""",0
"""trump boys frantically burning stacks of printed-out emails to eliminate paper trail""",1
"""'the bachelor' accused of leveraging his power as a reality tv star to lure 30 women to california mansion""",1
"""bernie sanders just tweeted the most evergreen response to cbo score""",0
"""khloe kardashian reportedly pregnant with tristan thompson's baby""",0
"""'repealing net neutrality will help spur innovation,' announces face of ajit pai blaring from every computer screen in nation""",1
"""as american cities grow, new urbanism must be inclusive""",0
"""sylville smith's father blames himself for being 'wrong role model'""",0
"""obama takes part in town hall on gun violence""",0
"""victor hugo's les lunchables to hit broadway""",1
"""governor lashes out against cheap scotch, poorly rolled cigars""",1
"""mcdonald's introduces new 6-piece chicken ncnoltes""",1
"""santa fe high schoolers held gun violence protest 1 month before shooting""",0
"""jim davis, guy who does 'heathcliff' get together for annual lunch to discuss doing cat cartoons""",1
"""police catch 'nonchalant' gunman who killed 3 at colorado walmart""",0
"""family unsure why grandmother's caregiver seems like he actually enjoys spending time with her""",1
"""dad claims kingdom so 7-year-old can be real princess""",0
"""the 6 real reasons i'm happy to be married""",0
"""watch fox news personalities slam obama and praise trump over the same thing""",0
"""zell miller named first secretary of offense""",1
"""cia issues posthumous apology after new evidence clears osama bin laden of involvement in 9/11 attacks""",1
"""san bernardino shooting revives nsa surveillance debate""",0
"""detainees sue private prison over forced labor""",0
"""a bride harbors an intimate secret in this haunting short film""",0
"""divorcing parents: 10 questions to ask before fighting over the kids""",0
"""statue of liberty corporation to shut down all but new york flagship statue""",1
"""sunday roundup""",0
"""12 stunning photos of 'tiny dancers' caught in action""",0
"""neglected google home sits by window barking at passersby""",1
"""this is a middle-aged man's true path to happiness""",0
"""how the criminal justice system is failing victims of domestic violence""",0
"""jay-z gives shout-out to his shareholdaz""",1
"""man's only contribution to house search periodically telling wife he wishes he knew how to help""",1
"""5-minute hairstyles -- for real!""",0
"""disgruntled bandmates worried rivers cuomo's wife becoming the fifth weezer""",1
"""kinko's patron pulls the old copy-key switcheroo""",1
"""5 big misconceptions about life that threaten your happiness""",0
"""malala yousafzai nearly died for girls' education. today, she started at oxford.""",0
"""bush proud u.s. economic woes can still depress world markets""",1
"""experts recommend changing batteries in smoke detector every 6 fires""",1
"""eric trump leaves plate of seared foie gras outside bedroom door of despondent donald trump jr.""",1
"""fec extends election by 7 months to give nation chance to better get to know candidates""",1
"""man confused by obscure down-ballot measure about deciding who his senator should be""",1
"""gop convention to feature strong lineup of conservative women listeners""",1
"""california's rare 'super bloom' flowers are migrating north""",0
"""palestinians suspicious of al-aqsa surveillance promoted by kerry""",0
"""u.k. to investigate cambridge analytica, asks facebook auditors to stand down""",0
"""jewelry company jumps gun with engagement ring commercial featuring polyamorous triad""",1
"""parents abandoned 2-year-old son to play 'pokemon go,' police say""",0
"""department of transportation allocates $400 million for national shortcut""",1
"""ten great latino books published in 2015""",0
"""'what if we put m&m's on top? would they eat that?' doritos exec wonders out loud""",1
"""bob barker era ushered out with touching plinko montage""",1
"""friday's morning email: inside trump's presser for the ages""",0
"""this rescued mink just discovered the joy of being in water""",0
"""the power of keeping it personal""",0
"""tropical storm erika leaves death and destruction in caribbean""",0
"""northeast storm leaves at least 9 dead, more than 1.5 million without power""",0
"""lifetime releases the first trailer for toni braxton's 'unbreak my heart'""",0
"""quest for affordable housing drives people away from the coasts""",0
"""taxpayer costs for arias' defense top $2.7 million""",0
"""how many women does it take to change a cable news host?""",0
"""how this couple lost more than 40 pounds each in five months""",0
"""who's to blame for your so-called career?  surprise!""",0
"""obama: deaths of marines in chattanooga shooting 'heartbreaking'""",0
"""ever wish you could live inside your favorite book? you can at this incredible new place""",0
"""women rewrite the constitution in jay-z's 'family feud,' directed by ava duvernay""",0
"""i don't exist: a reflection on contemporary journalism""",0
"""let us not celebrate a fifth anniversary of the syrian conflict""",0
"""report: 43% of party invitations unprovoked""",1
"""politicians bash donald trump over use of 'pocahontas' slur at navajo event""",0
"""unreasonable happiness""",0
"""mitt romney jots down ideas for concession speech while obama talks""",1
"""man filming childbirth picks up some b-roll of wife's vagina while waiting for baby to crown""",1
"""the secret to the best barbecue""",0
"""celebrity disappointed after meeting fan""",1
"""brexit crisis tops off rough stretch in obama's push for legacy""",0
"""annoying man more annoying after skydiving""",1
"""jj abrams announces meryl streep will take over role of chewbacca""",1
"""newt gingrich says trump has given up on 'draining the swamp'""",0
"""a christmas miracle""",0
"""entire southern border somehow on fire 10 minutes after kushner begins tackling immigration system""",1
"""bush arrives at caribbean summit aboard catamaran one""",1
"""employee apparently confident enough in job performance to eat snacks during meeting""",1
"""after planned parenthood shooting, another american community mourns""",0
"""an astronaut's suggestion on how to fix politics would be expensive but probably pretty effective""",0
"""cnn's john king now just swiping hands across everything""",1
"""intel unveils oversized novelty processor""",1
"""use twitter like a pro with these simple keyboard shortcuts""",0
"""everest avalanche victim's loved ones launch campaign dedicated to 'living life as an adventure'""",0
"""catholic church condemns metrosexuality""",1
"""doctors reveal dick cheney burning through at least 3 hearts each week""",1
"""vine stars chris & shan get super awkward with huffpost 6x60""",0
"""our cross to bear""",0
"""sitcom characters still in shock after christmas episode proves existence of santa claus""",1
"""6 things you need to know about drowsy driving""",0
"""copycat criminals continue to mimic liquor store robbery from 1822""",1
"""motorcyclists riding 2-wide in lane right next to you probably know what they're doing""",1
"""anthropologists unearth possible missing link between a- and b-list celebrities""",1
"""secretary pretty sure vending-machine guy is that uncaptured serial rapist""",1
"""dying mastermind pulls red lever""",1
"""man putting huge amount of pressure on self to excel at completely meaningless activity""",1
"""'rocketman' viewers not sure movie really needed 45-minute princess diana death scene""",1
"""area man proud of blood type""",1
"""why tina fey turned my life as a war reporter into a comedy""",0
"""supreme court rules gay rights do not extend to dessert""",1
"""the harvey weinstein scandal should be a message to all men""",0
"""is this black parenting magazine racist?""",0
"""man treats mother to detail about his personal life""",1
"""i am not a prostitute. i'm a female solo traveler!""",0
"""samantha bee reacts to orlando massacre with powerful gun control message""",0
"""losing a child without losing your mind""",0
"""military-industrial complex recalls coming together in aftermath of 9/11""",1
"""mountaintop retreat with maharishi leaves greenspan obsessed with rupee""",1
"""south china sea: philippines running out of options""",0
"""uber halts self-driving car tests in california, where it didn't test much anyway""",0
"""department of homeland security not about to raise alert level for 14th anniversary of 9/11""",1
"""mccain clinches religious vote with stirring high-register rendition of 'ave maria'""",1
"""scientists receive $10 million grant to melt stuff""",1
"""bear's plan to break into man's home foiled by cat door""",0
"""nasa inadvertently launches unmanned space shuttle""",1
"""area woman morbidly fit""",1
"""white house infested with bedbugs after biden brings in recliner off the curb""",1
"""emma watson donates $1.4 million to fight sex harassment in curtain raiser to baftas""",0
"""'it's step, twist, step, dammit!' yells leotard-wearing, cigarette-smoking john kelly while choreographing upcoming military parade""",1
"""wealthy donors pump millions into sanders' campaign in last-ditch effort to destroy his credibility""",1
"""clinton can win 45 states""",0
"""husky can't stop blowing bubbles; we can't stop saying awww""",0
"""chamillionaire responds to critics who don't get why he helped mexican immigrant""",0
"""[in&out korea] anonymous interview on misogyny pt. 1""",0
"""28 secrets of exceptionally productive people""",0
"""truth through fiction""",0
"""pantomimed lasso motion fails to pull woman across dance floor""",1
"""behind every easter is a crucifixion""",0
"""whole museum visit spent feeling guilty about moving on from paintings""",1
"""let's try to talk about race""",0
"""if these walls could talk""",0
"""gm covered with giant tarp until it has money to work on cars again""",1
"""style replaces substance""",1
"""entirety of beat poetry audience just faking knowing what's happening""",1
"""narcissist mentally undresses self""",1
"""humanity still producing new art as though megadeth's 'rust in peace' doesn't already exist""",1
"""relationship experts recommend telling woman you would die for her at outset of first date""",1
"""vatican appoints 'new generation' cardinal head of key archdiocese""",0
"""airbnb user loves how easy website makes it to ejaculate in stranger's sink""",1
"""on-line gambling too depressing to even think about""",1
"""the rich will hashtag even more pricey scarves, if trump gets his way""",0
"""dear mr. president: a dispatch from bowling green""",0
"""'you deserve better than the person you're dating,' reports little voice in back of mind""",1
"""19 adorable doggie save-the-dates for when you're having a ruff day""",0
"""how to make greek easter sweet bread ""tsoureki""""",0
"""finding the answer that's been there all along: how to discover the direction with wings""",0
"""25-year-old mayor wanted for running her town with whatsapp""",0
"""courageous heterosexual has never donated blood to red cross in solidarity with gay men""",1
"""deeply held conviction immediately dropped after friend half-heartedly disagrees""",1
"""man knows he can always fall back on really terrible job that pays shit""",1
"""who's law is it anyways?""",0
"""florida no longer has any active zika virus transmission zones""",0
"""man kinda excited for internal camera procedure""",1
"""area mother doesn't see why thai people need to make food so spicy""",1
"""experts reject trump's claim that obama founded isis""",0
"""almost half of the victims in the turkey bombing were under the age of 14""",0
"""area supervisor hates to break up little party""",1
"""coroner's report: john denver had sunshine on shoulders at time of crash""",1
"""relationship reaches point where breaking up, getting married would be equally huge hassle""",1
"""amandla stenberg is fearless and awesome in 'dazed' magazine""",0
"""poor people's campaign is the angry response to inequality america needs""",0
"""humane society volunteer spends whole adoption meeting trying to sell family on sicker cat""",1
"""parenting: the ultimate juggling act""",0
"""'any song can be sad if it has sad memories attached to it,' report newly single sources""",1
"""venture fair in athens gives greek entrepreneurs newfound hope""",0
"""military recruiter doesn't have to dig too far into bag of tricks to land this one""",1
"""weird things people bring to airports that cause long security lines""",0
"""u.s. to just hand terry jones over to fundamentalist muslims""",1
"""male substitute teacher with ponytail cloaked in mystery""",1
"""iran's writing on the wall: ethnic minorities and others assert themselves""",0
"""why father's day is so difficult for me""",0
"""asexually reproduced sea sponge worried she's turning into herself""",1
"""man had no idea cough was going to be wet one""",1
"""how do you survive an ostrich attack? watch this video.""",0
"""nation schedules recurring monthly benefit concert to streamline tragedy response process""",1
"""evangelical christians enter 10th day of vigil outside your house""",1
"""frat suspended after 'rape some b*****s' comment caught on tape""",0
"""this d.c. restaurant just sued trump and his hotel for unfair competition""",0
"""area man could eat""",1
"""city offers free pot for the poor""",0
"""'the sheer beauty of montana just intrigues me': meet the people of livingston""",0
"""from the maasai mara to the bbc's big cat diary: an interview with jackson looseyia""",0
"""good cop, avid-stamp-collector cop routine not working""",1
"""new study finds staring out from balcony with best friends strongest indicator that this your city, your time""",1
"""watch pharrell dance across the globe in gorgeous 'freedom' video""",0
"""republican women: a reminder that your party is not for you""",0
"""jenny sanford: 'i'm loving these lax gun purchasing laws'""",1
"""network pushes the 'dumbing it down' envelope""",1
"""stop scaring new dads!""",0
"""body slams, ballots, and belated apologies in montana""",0
"""billy eichner comedy special heading to netflix""",0
"""thousands of rats tumble about uncontrollably inside snoopy balloon high above thanksgiving day parade""",1
"""egypt's entry visa canard""",0
"""physicist brings in particle from home he's been meaning to accelerate""",1
"""tucker carlson angrily explains difference between good baby and bad baby""",1
"""intersecting ideas: the importance of an interdisciplinary education""",0
"""jon favreau tapped to write and produce live-action 'star wars' series""",0
"""queer dance party to protest 'religious liberty' executive order at white house""",0
"""6 reasons this weekend is the best one of the year""",0
"""onion social offers free medium t-shirt to anyone who has been a victim of stalking on their site""",1
"""mother still searching for preschool that focuses exclusively on her son""",1
"""nato airstrike destroys key taliban day care center""",1
"""valerie harper gives fans health update following hospitalization""",0
"""tenants feel guilty asking elderly maintenance man to fix anything""",1
"""laura ingraham claims protesting parkland students don't have enough gun knowledge to criticize nicholas cruz""",1
"""putting up with dave's shit not in job description""",1
"""u.s. scientists win nobel medicine prize for body clock research""",0
"""trump, in oval office, signs first executive order on obamacare""",0
"""britney spears to receive prestigious honor for her lgbtq community support""",0
"""""i woke up like dis"": why my disability is the sexiest thing about me""",0
"""leadership matters: gratitude leads to greatness""",0
"""scientist has nagging feeling he left particle accelerator on""",1
"""how to apply lipstick, even if you're a total spaz""",0
"""exhausted olympians wake up early to repeat opening ceremony for american time zones""",1
"""the trump administration's underrated threat to the irs""",0
"""moses and the red sea""",0
"""backpedaling trump claims eldest son would probably be fine doing 5 to 10 years in prison""",1
"""world's fattest town makes, consumes world's largest mozzarella stick""",1
"""u.k. reality tv contestant fiercely shuts down co-stars' sexist comments""",0
"""omg did time put devil horns on hillary clinton?!""",0
"""scott walker says he doesn't know if obama is a christian""",0
"""what #digitalhealth can learn from the fight against hiv/aids""",0
"""newborn has father's asshole""",1
"""biting argument over trump may cost man his ear""",0
"""larry kramer's the normal heart bleeds for all of us (well, not quite all)""",0
"""philadelphia museum of art erects statue of overweight tourist posing next to rocky statue""",1
"""u.n. secretary general assumes someone already doing something about uighur internment camps""",1
"""the epa is 'brainwashing our kids' says climate change denier sen. jim inhofe""",0
"""supernatural powers vested in local pastor""",1
"""obama urges young voters to ignore how many lousy candidates democratic party runs""",1
"""super pac men: how political consultants took a texas oilman on a wild ride""",0
"""self-directed retirement accounts and turnkey rental investing""",0
"""pretentious woman refers to slam piece as 'partner'""",1
"""entire meal consumed while testing if it needs more time in microwave""",1
"""so you're hiring a consultant? -- a few do's and dont's""",0
"""energy department official who called obama a 'kenyan creampuff' resigns""",0
"""meet the woman who flew us to pluto""",0
"""report: obama to meet with congressional leaders on isis""",0
"""theory versus truth""",0
"""watch: shep smith's chilling description of new isis video""",0
"""dinty moore breaks long silence on terrorism with full-page ad""",1
"""you can't have these tech gadgets for christmas""",0
"""connecticut lawmaker won't seek re-election after mishandling harassment complaint""",0
"""woman buys lingerie to spice up bottom of underwear drawer""",1
"""5 reasons website traffic is the lifeblood of small business""",0
"""taliban leaders already know which westernized schools the first to go as soon as u.s. troops leave afghanistan""",1
"""trial for charleston church shooter dylann roof delayed until january""",0
"""walmart quits selling ar-15s and military-style rifles""",0
"""fuck-buddy becomes fuck-fiancé""",1
"""putin condemns ukrainian people's unprovoked 1,000-year occupation of south russia""",1
"""bruno mars confirms he will funk you up at the super bowl""",0
"""paul ryan cuts $120 million in wasteful spending from romney campaign""",1
"""replacement socialite cunt sought for simple life cast""",1
"""redstate names leon wolf managing editor as erick erickson prepares exit""",0
"""annual 6-sentence conversation with cousin goes smoothly""",1
"""kiddie pool falls into disrepair""",1
"""planet fitness offering new lights-off hour so no one can watch you work out""",1
"""trump campaign alumni start group focused on voter registration and fraud""",0
"""frustrated rick santorum still waiting for go-ahead from god to suspend presidential campaign""",1
"""amy schumer is jennifer lawrence's friend, but she doesn't like taking photos with her""",0
"""parents finally cave and buy 33-year-old son playstation 1""",1
"""3 must-have shoes for the office""",0
"""argentina tightens security in anticipation of numerous criminals arriving for g20""",1
"""heartless monster walks out of local small business without buying anything""",1
"""e-cig users and vapers need to join anti-drug war movement""",0
"""charlie palmer brings his steakhouse to nyc""",0
"""climate-denying weather channel founder frets about a hillary clinton victory""",0
"""convention crowd really hoping bill clinton breaks tension with joke about how terrible he looks""",1
"""younger siblings are good for older siblings' health""",0
"""the real driver of great innovation via alexander graham bell and pharrell williams""",0
"""naacp issues travel warning for black americans visiting own backyards""",1
"""korean pop group bts shakes up lineup by adding really old guy""",1
"""firefighter loses home to fire days after he receives racist threat""",0
"""heavy police presence in ferguson to ensure residents adequately provoked""",1
"""7 diy beauty hacks using pantry staples""",0
"""football's black eye""",0
"""months of painstaking practice critiquing celebrity fashion comes down to this for area woman""",1
"""what makes fireflies light up? here's the whole story""",0
"""real life magic school bus flies through human body""",1
"""yacht name conveys owner's easygoing lifestyle""",1
"""serious man pleased with how jowls are coming in""",1
"""parent now just typing 4-year-old child's every word verbatim throughout day as facebook post""",1
"""ecstasy and despair on this historic day""",0
"""bath & body works unveils new soothing eucalyptus road flare""",1
"""mark twain gave good advice about the dangers of good advice""",0
"""trump administration increasingly at odds with u.s. intelligence community""",0
"""man nothing but lumbering golem of rewards cards""",1
"""photo of crying father a lasting symbol of economic struggle if there ever was one""",1
"""grassroots activists are leading the way on the addiction crisis""",0
"""sudden resurfacing of file called 'lyrics.doc' a chilling reminder of life thought left behind""",1
"""you're hired! change the process to fill the gender gap so women in tech win""",0
"""adventures in our own backyard""",0
"""will smith: the black man everyone at work can agree on""",1
"""margot robbie gave one unlucky 'suicide squad' member a misspelled tattoo""",0
"""canvas shopping bag celebrates third year on doorknob""",1
"""watch: experts talk pesticides and health""",0
"""father teaches son how to shave him""",1
"""gop congressman warns of the real social ill destroying american values: marijuana""",0
"""local radio station has got some doobie brothers coming up for you""",1
"""hang-glider gang terrorizes elderly hot-air-ballooning couple""",1
"""half-empty bottle of colt 45 left on church steps must be offering to god""",1
"""9 things smart people won't do""",0
"""amazingly humanlike robot able to commit thousands of mistakes per day""",1
"""airline passengers tackle man who rushes cockpit in bomb threat""",0
"""woman who hasn't bought anything recently wondering why she suddenly happy""",1
"""donald trump's arrogance is outdated in corporate america""",0
"""giant murals disappear with the tides because nothing lasts forever""",0
"""tense party enters third hour of unplayed acoustic guitar leaning against wall""",1
"""democrats weren't invited to review classified documents on fbi informant""",0
"""harpoon industry attempting rebrand by pointing out harpoons can harpoon stuff besides whales""",1
"""nation's beekeepers warn they don't know how much longer they can hold back swarms' wrath""",1
"""rev. run on being a tv dad: 'it's important to me'""",0
"""trump delivers anecdote about small business owner who isn't half the man he is""",1
"""malcolm-jamal warner likens cosby scandal to woody allen, roman polanski controversies""",0
"""what it means to seize your youth""",0
"""7 phrases you should never say during an argument""",0
"""'game of thrones' actors reveal reading script for zombie battle and realizing they wasted careers""",1
"""2018 the year it all going to fall into place, delusional sources report""",1
"""lululemon executives furious after focus group leaves product testing with self-esteem intact""",1
"""bigfoot unveiling turns into huge toe job""",0
"""hear the siren from behind the fence""",0
"""parental leave revolution moves from tech to banking""",0
"""self-conscious panda swears it overheard zookeeper refer to it as 'giant'""",1
"""cherokee nation leader announces 32 red a winner""",1
"""man pulling on loose hangnail slowly unravels skin from entire body""",1
"""insane man gets a little perspective by reminding himself that he is god""",1
"""bisexual's parents half-understand""",1
"""the snowflake's guide to staying sane in the age of you know who""",0
"""william barr declares mueller investigation fully exonerates members of reagan administration from iran-contra involvement""",1
"""6 dead after plane crashes into maryland house""",0
"""the one thing that makes steve aoki nervous""",0
"""can this man save detroit public schools?""",0
"""every new yorker found murdered""",1
"""fox cancels apatow's 40-year-old virgin""",1
"""new 'wacky wipers' make driving in the rain fun""",1
"""'despacito' played on 2 calculators adds up to something special""",0
"""gay couples fight to be included on birth certificates""",0
"""contrarian amazon user completely upends critical consensus on microfiber towels""",1
"""mom holds knife to throat of dinner guest who offered to help with dishes""",1
"""wolf pack fails to raise orphaned infant""",1
"""judge rolls eyes, upholds naughty baker's first-amendment rights""",1
"""5 of the best wurst on planet barbecue""",0
"""obama purchases ad space on side of mccain's bus""",1
"""marco rubio climbs over garden wall for forbidden midnight meeting with super pac""",1
"""priest religious, but not really spiritual""",1
"""fast-learning new hire gains quick grasp of how terrible job is""",1
"""romney receives 20-minute standing ovation at naawp event""",1
"""progressive parents refuse to tell child its sex""",1
"""watch live: actor chris meloni dishes on 'underground'""",0
"""things fall together""",0
"""academy honors retiring daniel day-lewis with small farewell happy hour in dolby theatre kitchen""",1
"""sheets changed after every breakup""",1
"""police launch investigation after video appears to show cop shoving man in wheelchair into street""",0
